sim name,Om,h,w,s8,z,mu_vec,pdf,poisson,mean,var,3th,4th,5th,6th,7th,8th,9th,10th
C016,0.202,0.636364,-0.9182,0.8192,0.5644,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00048107 0.00048157 0.00048208],"[2.88043032e-08 3.81286377e-08 4.74529722e-08 ... 4.18900928e-06
 4.19120761e-06 4.19340595e-06]",0.999999945988383,0.00020896793739358052,1.6341585339244676e-05,5.723357850403609e-06,5.123015871122409e-06,7.685084616547513e-06,1.4057945802860968e-05,2.7674797683727184e-05,5.611095907501721e-05,0.00011525652219934884
C033,0.2283,0.79798,-0.9727,0.7808,0.7926,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00040482 0.0004028  0.00040078],"[0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 5.48781684e-06
 5.47422693e-06 5.46063703e-06]",0.9999974360117613,0.0011236639962903822,0.00029586524579495836,0.0003767169181489342,0.0009577978295574753,0.003237362787343866,0.012404836877116668,0.05076411544134919,0.21602450631174477,0.9427443443633573
C009,0.3717,0.6545449999999999,-1.2212,0.7848,3.3821,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.0003453  0.00032777 0.00031025],"[1.08874806e-06 1.08777071e-06 8.12314999e-07 ... 8.55084168e-06
 8.34459381e-06 8.13834594e-06]",0.99922737465089,0.03581925768164857,0.027558813529124704,0.06203515484292247,0.18703882524725854,0.6685880370056777,2.604496838274155,10.681912106123692,45.3246379894526,197.0103806512868
C062,0.3354,0.741414,-0.7485,0.8455,2.1735,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00040838 0.00040355 0.00039872],"[0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 8.70367449e-06
 8.65291654e-06 8.60215858e-06]",0.9994879344467685,0.019363548597766175,0.015723022717072092,0.03591079784876831,0.11199012371184974,0.4072547486780465,1.6027299238205255,6.6150261353130855,28.185062140395765,122.86505714739134
C042,0.3152,0.674747,-1.2818,0.7626,0.6662,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00047448 0.00047561 0.00047673],"[0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 6.04241183e-06
 6.04951652e-06 6.05662121e-06]",0.9999977233043091,0.0012243425458320185,0.00031310063261153306,0.0003910293513920744,0.0010404450297452903,0.0038380358720536954,0.01624602699640864,0.07336931373324682,0.342752821520141,1.6323729200942227
C069,0.2343,0.707071,-0.9545,0.702,3.3877,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.00100157 0.00102502 0.00104846 ... 0.00024775 0.00023155 0.00021535],"[2.15502282e-05 2.17890221e-05 2.20278159e-05 ... 6.55741799e-06
 6.35037497e-06 6.14333196e-06]",0.9999146082264556,0.015339252847027994,0.006274396089744512,0.011007301794816094,0.03000788563913612,0.10370886620205995,0.3981518071989646,1.6199327516227364,6.8365891501861515,29.59120750707438
C059,0.3818,0.7333329999999999,-0.9061,0.7222,0.274,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00051409 0.00051289 0.00051168],"[0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 4.03445659e-06
 4.02981646e-06 4.02517632e-06]",1.0000000507450022,0.0001525240945368374,1.768411526980811e-05,7.558843769542572e-06,6.681148270662837e-06,8.61641629750466e-06,1.3354428017137578e-05,2.277930428769528e-05,4.1015327741705194e-05,7.627993789795236e-05
C056,0.2263,0.668687,-0.803,0.8515,1.449,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00040173 0.00039951 0.00039729],"[0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 7.09842991e-06
 7.07863012e-06 7.05883034e-06]",0.9999488597356108,0.004796599925981673,0.002387692994469181,0.004297807268105372,0.0119705161129035,0.040440969890392406,0.15039879163084757,0.591844262422615,2.4169476128865055,10.131944806854861
C021,0.2222,0.606061,-1.0152,0.8091,1.0323,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00044916 0.00044889 0.00044862],"[0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 6.44510780e-06
 6.44298178e-06 6.44085575e-06]",0.9999963844897658,0.0019877467879876277,0.0006194069772408649,0.0008614128995768207,0.002148016213127347,0.006926399013861712,0.02536970575049652,0.10020061146938732,0.4159886221156284,1.7891774774179228
C007,0.3798,0.628283,-1.0697,0.7424,0.8578,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00043108 0.00043224 0.00043341],"[0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 6.68527830e-06
 6.69411701e-06 6.70295572e-06]",0.9999917928454589,0.002727964675676443,0.0009536938998720463,0.001316845458328417,0.0031251064608676772,0.009515125173334546,0.032774720465549606,0.12125342568696719,0.46985501760282766,1.8808448329034086
C029,0.3556,0.60202,-0.9848,0.7545,2.0449,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00034407 0.00033114 0.00031821],"[1.00252797e-06 1.10301285e-06 1.20349773e-06 ... 7.64771452e-06
 7.50943507e-06 7.37115562e-06]",0.9998333474648814,0.013746396232151672,0.007854340479329754,0.01555291083609921,0.04539427320758906,0.16031615741831057,0.621529619015516,2.5443266895970673,10.79107894118768,46.919666720206145
C036,0.3232,0.60404,-0.8818,0.7465,0.2717,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00057238 0.0005726  0.00057283],"[0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 3.89471249e-06
 3.89544620e-06 3.89617992e-06]",1.0000003584878017,0.00010359194376799644,1.012310419031897e-05,3.7033704754068584e-06,2.991427338570967e-06,3.742857820735016e-06,5.719741038497539e-06,9.547562258628879e-06,1.6597279491308993e-05,2.9428390452244423e-05
C052,0.4,0.692929,-0.9,0.8535,1.9357,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00045506 0.00045203 0.000449  ],"[0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 9.27039562e-06
 9.23894275e-06 9.20748988e-06]",0.9994142016964234,0.020940157253169837,0.017790481624304955,0.04140281355493361,0.1305508858049573,0.47875271202694475,1.8982817986680043,7.889956881950515,33.840125964367964,148.43784545563784
C003,0.2242,0.644444,-1.1242,0.7364,4.23,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.00117988 0.00122561 0.00127134 ... 0.00024238 0.00024536 0.00024833],"[2.62684827e-05 2.67529379e-05 2.72373931e-05 ... 6.78473667e-06
 6.82667039e-06 6.86860411e-06]",0.9998671220858822,0.021531212744324194,0.009493552223939147,0.017401076024718444,0.047766543995259,0.16618024383915478,0.641618224199797,2.623963346517901,11.125609865134846,48.359859404269685
C043,0.2525,0.767677,-1.203,0.7566,1.1454,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00042776 0.00043002 0.00043228],"[6.57755594e-07 6.44295299e-07 6.30835005e-07 ... 6.81654284e-06
 6.83441489e-06 6.85228695e-06]",0.9999911033594219,0.003120675992799278,0.0009860440306979977,0.0013831510548994853,0.0034655740465025916,0.01124935154532729,0.041277982917863845,0.16239621754135763,0.6682104597254983,2.8372926245834873
C059,0.3818,0.7333329999999999,-0.9061,0.7222,4.4049,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00034458 0.00033227 0.00031996],"[1.50805579e-06 2.75514912e-07 0.00000000e+00 ... 8.72708245e-06
 8.57159832e-06 8.41611419e-06]",0.9990290095877802,0.045007437291648224,0.03570285758358623,0.0820784897440082,0.24879649880822208,0.895644113960339,3.515103168441093,14.525821827233248,62.08954887818181,271.7862242524529
C015,0.3515,0.7818179999999999,-1.0455,0.7263,0.7119,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00040163 0.00039895 0.00039626],"[0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 5.87193380e-06
 5.85271359e-06 5.83349338e-06]",0.9999991154392505,0.0016259284660508479,0.0004994964689251381,0.0007097534935787119,0.0019521887756493129,0.0070525884642594315,0.02871094674601667,0.12430974995474837,0.5579421000651498,2.5624184282804596
C058,0.2929,0.779798,-0.9364,0.7081,3.9974,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.00010141 0.00011412 0.00012684 ... 0.0003605  0.00036607 0.00037164],"[8.49388069e-06 8.96406960e-06 9.43425852e-06 ... 8.51540123e-06
 8.58274374e-06 8.65008626e-06]",0.9996709880443039,0.02778092793593936,0.016153143452569827,0.03260057486896168,0.092995276737346,0.3256455879910396,1.2576415217133956,5.140236827323683,21.791427099524277,94.7708991538823
C008,0.3576,0.743434,-0.8212,0.8717,1.2308,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00051247 0.00051181 0.00051115],"[0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 8.70542258e-06
 8.69935674e-06 8.69329090e-06]",0.9998367600146127,0.008205673527016495,0.005792676066276244,0.012288958372130348,0.037681237232163434,0.13692579857776488,0.5431985101903672,2.2706702635039906,9.821911563317677,43.50735899394299
C014,0.2889,0.616162,-1.0576,0.8818,1.8133,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00036408 0.00035951 0.00035494],"[0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 7.74659406e-06
 7.69816682e-06 7.64973957e-06]",0.9997971112315687,0.012142993729639182,0.007848396011790663,0.016366513201270645,0.04953913589374316,0.17892146584649635,0.705854048406445,2.9327547569736496,12.603838928868269,55.46261955153461
C026,0.3253,0.7111109999999999,-1.2152,0.7162,0.9357,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00036807 0.00036004 0.000352  ],"[-2.59999663e-07 -2.20277314e-07 -1.80554965e-07 ...  6.12059873e-06
  6.05866271e-06  5.99672670e-06]",0.9999951601760574,0.0025673217166516295,0.0007609016297084381,0.001007021707904517,0.0025169191838590906,0.008449875946142112,0.03262431307833432,0.13594822208524152,0.5934072540760353,2.6707641757621925
C021,0.2222,0.606061,-1.0152,0.8091,2.3057,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],"[5.75184630e-05 6.59053131e-05 7.42921631e-05 ... 3.94779888e-04
 4.02272396e-04 4.09764905e-04]","[4.65148771e-06 4.90541161e-06 5.15933551e-06 ... 7.88811372e-06
 7.96838078e-06 8.04864783e-06]",0.9999080493677259,0.010134912955392362,0.004727708110873412,0.008677948842530137,0.024689207519290067,0.08659178033935415,0.33509890122906305,1.3711403214586462,5.813899435989021,25.27004953106201
C067,0.3414,0.670707,-0.7727,0.7323,1.2345,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00040114 0.00039848 0.00039582],"[0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 7.09403510e-06
 7.07087673e-06 7.04771835e-06]",0.9999663188489802,0.004790067610709123,0.0021876023970396775,0.003864785486413083,0.011042821604936547,0.038963883670657874,0.15213634380875712,0.6292659259523257,2.70022765529428,11.884412341862191
C007,0.3798,0.628283,-1.0697,0.7424,3.5871,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00035807 0.00036903 0.00037999],"[4.34838214e-06 3.29945087e-06 2.25051959e-06 ... 8.66968144e-06
 8.80832440e-06 8.94696736e-06]",0.9993964283669263,0.03409945449073855,0.0242369651623315,0.05320378108661247,0.15883743855167132,0.5680949606725298,2.2216289647521412,9.157695049272114,39.066176237930684,170.71821435523705
C006,0.3939,0.6606059999999999,-1.1485,0.7707,0.4754,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.0004618  0.00045962 0.00045743],"[0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 5.43819810e-06
 5.42556489e-06 5.41293167e-06]",0.9999990699083107,0.0007728093290123436,0.00019468719571406055,0.00023152749602264823,0.0005721511492766278,0.0018994784953628812,0.007146197196256315,0.02864350441311219,0.119130134777635,0.507388724457667
C018,0.3172,0.729293,-0.7061,0.8152,4.2209,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00039451 0.00038387 0.00037322],"[2.10145348e-06 1.03787455e-06 2.56217940e-08 ... 9.27574040e-06
 9.15138436e-06 9.02702833e-06]",0.9987431815521693,0.041623986843338893,0.0367816171261112,0.08846487583790906,0.27803621965738573,1.019862670347652,4.049926936465808,16.87237881540272,72.56238956451614,319.19403477460975
C005,0.2667,0.719192,-0.8455,0.898,3.0743,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00045434 0.00045651 0.00045868],"[0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 9.54212000e-06
 9.56432893e-06 9.58653785e-06]",0.9992482695621071,0.027300923558975385,0.022710316167086284,0.05301688349973093,0.1660821774490105,0.6069807784971941,2.4006030594549395,9.957295540994798,42.63375592587619,186.74470480004706
C018,0.3172,0.729293,-0.7061,0.8152,1.4373,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00044771 0.00044942 0.00045113],"[0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 8.06181128e-06
 8.07685681e-06 8.09190233e-06]",0.9998817054590623,0.007705992855312609,0.00488598099684175,0.009956084311569115,0.02969389421694766,0.10520636376536657,0.40692880155452626,1.6593082173836033,7.009788374150116,30.377310298071023
C049,0.2,0.737374,-1.0212,0.7404,3.663,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.00119911 0.00122552 0.00125193 ... 0.00027973 0.00027537 0.00027101],"[2.37944675e-05 2.40449287e-05 2.42953898e-05 ... 7.02525317e-06
 6.97213309e-06 6.91901302e-06]",0.9999038450082967,0.015776799442094768,0.006514093086554103,0.011479932183771697,0.030994756415878007,0.10568398417605712,0.4004002583730421,1.6104589360920967,6.73312927964085,28.932216278128067
C047,0.2586,0.7030299999999999,-0.7121,0.8071,1.1882,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00038778 0.00038277 0.00037777],"[0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 6.63007962e-06
 6.58974024e-06 6.54940087e-06]",0.9999680367158078,0.0034968573640575995,0.0016145188743736964,0.002743496846719618,0.007399986462299344,0.02448716057098015,0.08997386624363887,0.352448586687459,1.442231185461915,6.092392614803658
C042,0.3152,0.674747,-1.2818,0.7626,1.2096,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00041824 0.00041909 0.00041994],"[2.47741612e-07 2.47674012e-07 2.47606411e-07 ... 7.27408456e-06
 7.28126292e-06 7.28844127e-06]",0.9999741107140598,0.0049270066554516255,0.001974796860020884,0.0032145932926282966,0.008754821532244455,0.030077295171497972,0.11528917530330661,0.46956016767459424,1.985655482049301,8.610691738595506
C035,0.3596,0.680808,-0.8697,0.7061,5.7075,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00035117 0.00034541 0.00033964],"[6.24835456e-07 3.37173397e-06 5.26711658e-06 ... 8.92216822e-06
 8.84931613e-06 8.77646404e-06]",0.9990686202804244,0.05122907827972805,0.038085602776233386,0.08517313644099525,0.2500307158036443,0.8840007305750067,3.4262064338417866,14.025136856367599,59.49161795250285,258.73431343064897
C068,0.2141,0.678788,-1.197,0.7646,0.2556,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00053662 0.00053636 0.00053609],"[0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 3.03604529e-06
 3.03529938e-06 3.03455346e-06]",0.9999999279497679,4.1128781931262635e-05,2.3483538995286883e-06,4.2235874046429043e-07,1.3337243724492332e-07,5.8125741449637766e-08,3.044537406020689e-08,1.777013108927183e-08,1.1072615260233382e-08,7.183775383487786e-09
C026,0.3253,0.7111109999999999,-1.2152,0.7162,1.8347,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00031954 0.00031747 0.00031539],"[4.03785068e-06 3.97601327e-06 3.91417586e-06 ... 7.07071759e-06
 7.04780015e-06 7.02488271e-06]",0.9999318441807747,0.010018362703262135,0.0045379821880101355,0.008062098088892572,0.022467814163969518,0.0777421816205539,0.2978494033376058,1.2091670588680667,5.094393865221724,22.024062377202707
C029,0.3556,0.60202,-0.9848,0.7545,2.6689,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00036048 0.00035153 0.00034259],"[2.77594169e-06 2.49298650e-06 2.21003131e-06 ... 8.24309190e-06
 8.14245627e-06 8.04182065e-06]",0.9997012033765906,0.020881187093739755,0.013209255653874168,0.027724790343532597,0.0825086815138893,0.2944424484290023,1.1477376520905018,4.710856702565605,20.000172616371824,86.96979474178163
C024,0.2808,0.721212,-0.797,0.7141,2.5409,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],"[-1.30732817e-05  1.41235041e-05  4.13202898e-05 ...  3.48200839e-04
  3.41914499e-04  3.35628159e-04]","[4.76610302e-06 5.02070521e-06 5.27530740e-06 ... 7.64668599e-06
 7.58114645e-06 7.51560690e-06]",0.9998816664238861,0.012909084277961643,0.006514525966951442,0.012448852396692904,0.03603294077694473,0.12769118715925218,0.4975825028646767,2.0465829893331,8.715327344754163,38.02792997097225
C067,0.3414,0.670707,-0.7727,0.7323,0.6182,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00045    0.00044997 0.00044995],"[0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 5.62495672e-06
 5.62467533e-06 5.62439393e-06]",0.9999970009340454,0.0009745669437432292,0.00024679503652269856,0.000260728973434315,0.0005285943337721005,0.001435650224471695,0.004471242171235411,0.015025201943810488,0.053010346154288505,0.19355270523682028
C054,0.3636,0.70101,-1.2636,0.7949,1.9277,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00047226 0.00048363 0.000495  ],"[-8.60535705e-08  1.48352093e-07  3.82757756e-07 ...  9.16624765e-06
  9.28072803e-06  9.39520841e-06]",0.9997362459595204,0.01634267742685705,0.010641264696204043,0.02201572914912186,0.06530615345395246,0.23207531160808645,0.9032389639908798,3.710994883103715,15.802951360029244,69.03165228182843
C018,0.3172,0.729293,-0.7061,0.8152,0.3834,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.0005653  0.0005662  0.00056709],"[0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 5.06367803e-06
 5.06770061e-06 5.07172320e-06]",0.9999999906631383,0.0003417537301978757,8.1706832561481e-05,8.677278191115169e-05,0.0001790360525568624,0.0004820854182784812,0.0014628075781877303,0.004724532370243564,0.015816885062466805,0.0541314232262209
C017,0.3273,0.652525,-1.2515,0.8475,1.8246,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00037343 0.00037339 0.00037334],"[0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 8.00536754e-06
 8.00439056e-06 8.00341358e-06]",0.9997784013535277,0.014160956445970808,0.009160021216339308,0.01890409298377988,0.05599029380149848,0.1976026303756593,0.7612363851072717,3.0886905435856686,12.968959145824018,55.79862678037839
C010,0.3313,0.725253,-1.2758,0.8354,1.8262,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.000386   0.00037675 0.0003675 ],"[0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 8.18226118e-06
 8.08630213e-06 7.99034308e-06]",0.9997656961299459,0.01480200129869591,0.009774855658353062,0.020413863306811265,0.06116415926544335,0.21859713189342195,0.8533642226467376,3.509582059138087,14.936112040939527,65.1223883036969
C008,0.3576,0.743434,-0.8212,0.8717,3.265,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.0003981  0.00038213 0.00036615],"[0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 9.33472504e-06
 9.15863537e-06 8.98254570e-06]",0.9983995686698927,0.04169430282893204,0.04097924671238737,0.10170120830363592,0.32546309194304585,1.2010079327854986,4.777486839954397,19.89996708324826,85.49368896992937,375.5369805912431
C059,0.3818,0.7333329999999999,-0.9061,0.7222,5.121,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00034355 0.00032897 0.00031438],"[0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 8.85405142e-06
 8.66698745e-06 8.47992348e-06]",0.9987675595179012,0.05387000198847046,0.04444368381819251,0.10351729683216407,0.3124045776259333,1.1184881724753288,4.365664918927712,17.94951156345388,76.36758507435148,332.8595286572837
C012,0.2465,0.620202,-1.1788,0.8333,2.5471,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00030101 0.00028559 0.00027016],"[3.74642343e-06 3.84612472e-06 3.94582601e-06 ... 7.25903580e-06
 7.08351253e-06 6.90798925e-06]",0.9998220586962568,0.015452885730753195,0.008556662592846783,0.016953124095027354,0.04951508319356629,0.1757217143556085,0.6846611663964498,2.815105209402114,11.984237346275036,52.27441604763942
C011,0.3192,0.642424,-0.7364,0.8273,0.7514,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00043099 0.00042692 0.00042285],"[0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 6.23128130e-06
 6.20349458e-06 6.17570786e-06]",0.9999913886327261,0.0018351306017485875,0.0007879736905639168,0.001283467823440792,0.0033949395846426533,0.011009723648295784,0.039561958995378885,0.15120417978439046,0.60232023769825,2.471963433966822
C036,0.3232,0.60404,-0.8818,0.7465,1.1759,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00041932 0.00041541 0.0004115 ],"[-2.60173711e-08  1.21830637e-08  5.03834985e-08 ...  7.03904863e-06
  7.00732619e-06  6.97560376e-06]",0.9999807730430935,0.00398071058223207,0.0016039466205356129,0.002626098000749882,0.007131626071380139,0.0241424944355969,0.09081487229288686,0.3629617613589054,1.5090487471279832,6.451548420617755
C012,0.2465,0.620202,-1.1788,0.8333,2.8454,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00035277 0.00035086 0.00034895],"[3.83127339e-06 3.87238594e-06 3.91349850e-06 ... 8.03510328e-06
 8.01314555e-06 7.99118782e-06]",0.9997717499664958,0.018357872915046303,0.010670204009602637,0.02176906141625692,0.06428979676820933,0.2294029167755051,0.8960046399674816,3.687485941940643,15.7007482073813,68.47375567544549
C013,0.3394,0.7131310000000001,-1.1848,0.8899,0.4624,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.0005132  0.00051444 0.00051567],"[0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 5.73945883e-06
 5.74629619e-06 5.75313354e-06]",0.999997390159474,0.0007777604797561862,0.00023531310156743132,0.0002985352259849355,0.0007078780728886682,0.002168712983896,0.007454342736767214,0.02723588254032467,0.10323632521303777,0.40082660086813077
C021,0.2222,0.606061,-1.0152,0.8091,3.9573,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.00025899 0.00024914 0.0002393  ... 0.00031398 0.00031394 0.0003139 ],"[1.25497943e-05 1.23031337e-05 1.20564731e-05 ... 7.77221783e-06
 7.77115295e-06 7.77008807e-06]",0.9997429299094289,0.022764147519441058,0.012612484413858859,0.02546135440734209,0.07377201674402636,0.26098624200736226,1.0140278414020942,4.157920210268024,17.651769802545992,76.78074622458745
C008,0.3576,0.743434,-0.8212,0.8717,1.4267,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00050674 0.00052029 0.00053383],"[0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 9.01540738e-06
 9.14023583e-06 9.26506429e-06]",0.9997610118675941,0.010997408188777293,0.008373951031419179,0.018532038159276867,0.05760653408087014,0.20947743107533118,0.8257657677467719,3.4171115575520483,14.604240317958435,63.865587566342505
C046,0.3535,0.7757580000000001,-1.0091,0.8798,3.4505,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00043301 0.00042741 0.00042181],"[2.43244870e-06 5.41538607e-07 0.00000000e+00 ... 9.83103150e-06
 9.76685396e-06 9.70267642e-06]",0.9981887174356372,0.04684028980126755,0.046311917580934864,0.11491822886422509,0.36522921058168395,1.3399504583022526,5.303574548134506,21.995857553399286,94.13843452269339,412.10426365508926
C043,0.2525,0.767677,-1.203,0.7566,1.8336,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],"[-3.52581935e-05 -1.88034225e-05 -2.34865155e-06 ...  3.70956522e-04
  3.72725243e-04  3.74493964e-04]","[3.90890676e-06 3.98469162e-06 4.06047648e-06 ... 7.38999256e-06
 7.40748581e-06 7.42497905e-06]",0.9999525060178492,0.008092874529267713,0.0033833530404176115,0.005745273563408085,0.015613499221552718,0.052895164402899604,0.198685423681581,0.7917231920974325,3.2790781345174933,13.9613139864354
C055,0.3374,0.624242,-0.9424,0.8859,1.5484,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00039708 0.0003883  0.00037953],"[0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 8.02398604e-06
 7.94032334e-06 7.85666064e-06]",0.9997712345796115,0.011295818094765193,0.007973251621754204,0.017088396068424893,0.05222331574500563,0.1883066522141,0.738343104009553,3.042422187161581,12.953060568062195,56.43821832580661
C003,0.2242,0.644444,-1.1242,0.7364,0.7585,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00042658 0.00042575 0.00042492],"[1.22141582e-07 1.22132343e-07 1.22123105e-07 ... 5.25162081e-06
 5.24641518e-06 5.24120955e-06]",1.0000000915256715,0.0007923584129857379,0.000140161371749587,0.00014086587736080188,0.00034316756501493335,0.0011778401493046813,0.004575158604495913,0.018785408341273045,0.07951494987071141,0.34306218877148675
